sample_id,ad_type,gender,age,education,occupation,marital_status,monthly_income,region,BFI_11,BFI_12,BFI_13,BFI_21,BFI_22,BFI_23,BFI_31,BFI_32,BFI_33,BFI_41,BFI_42,BFI_43,BFI_51,BFI_52,BFI_53,ad_att_1,ad_att_2,ad_att_3,ad_att_4,intent_1,intent_2,intent_3,configuration,source_file,row_in_source,response_id,extraversion,agreeableness,conscientiousness,neuroticism,openness,ad_attitude_core,purchase_intention_core,ad_attitude_all_items,purchase_intention_all_items
405,promotion,Male,40–49,Postgraduate degree,Blue-collar worker,Living with parents,">46,000,000 VND",Arab,2,3,3,5,1,3,3,2,2,4,4,1,1,3,4,1.0,2.0,3.0,4.0,5.0,6.0,7.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2292,Arab__jais-adaptive_7b__row02292,2.6666666666666665,3.0,2.3333333333333335,3.0,2.6666666666666665,1.5,6.5,2.5,6.0
406,promotion,Male,>60,High school,Office worker,Divorced,"<15,000,000 VND",Arab,1,5,1,4,5,3,3,4,4,5,5,2,3,3,5,3.0,4.0,5.0,6.0,1.0,2.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2293,Arab__jais-adaptive_7b__row02293,2.3333333333333335,4.0,3.6666666666666665,4.0,3.6666666666666665,3.5,2.5,4.5,2.0
407,promotion,Male,40–49,High school,Blue-collar worker,Single,"16,000,000–25,000,000 VND",Arab,4,2,4,2,5,2,5,3,2,1,3,1,4,4,3,6.0,5.0,7.0,4.0,6.0,5.0,6.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2294,Arab__jais-adaptive_7b__row02294,3.3333333333333335,3.0,3.3333333333333335,1.6666666666666667,3.6666666666666665,5.5,5.5,5.5,5.666666666666667
408,promotion,Female,<20,High school,Student,Divorced,">46,000,000 VND",Arab,3,4,5,2,5,2,2,4,2,3,3,5,3,1,4,7.0,6.0,7.0,5.0,4.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2295,Arab__jais-adaptive_7b__row02295,4.0,3.0,2.6666666666666665,3.6666666666666665,2.6666666666666665,6.5,2.5,6.25,3.0
409,promotion,Male,>60,High school,Civil servant,Single,"36,000,000–45,000,000 VND",Arab,1,5,2,5,3,2,4,4,1,3,1,2,4,2,3,5.0,4.5,4.0,3.0,2.0,1.5,,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2296,Arab__jais-adaptive_7b__row02296,2.6666666666666665,3.3333333333333335,3.0,2.0,3.0,4.75,1.5,4.125,1.75
410,promotion,Male,<20,Postgraduate degree,Blue-collar worker,Living with parents,"36,000,000–45,000,000 VND",Arab,2,2,5,3,4,3,2,2,2,1,1,3,3,1,4,4.0,6.0,7.0,5.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2297,Arab__jais-adaptive_7b__row02297,3.0,3.3333333333333335,2.0,1.6666666666666667,2.6666666666666665,5.0,1.5,5.5,2.0
412,promotion,Female,40–49,High school,Civil servant,Living with parents,"<15,000,000 VND",Arab,1,5,4,3,2,1,1,5,2,3,5,1,3,4,1,3.0,4.0,5.0,7.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2298,Arab__jais-adaptive_7b__row02298,3.3333333333333335,2.0,2.6666666666666665,3.0,2.6666666666666665,3.5,3.5,4.75,3.0
413,promotion,Male,>60,Postgraduate degree,Other,Single,"16,000,000–25,000,000 VND",Arab,1,1,3,4,1,4,3,4,1,5,4,5,4,1,4,1.0,,,,3.0,,,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2299,Arab__jais-adaptive_7b__row02299,1.6666666666666667,3.0,2.6666666666666665,4.666666666666667,3.0,1.0,,1.0,3.0
414,promotion,Male,50–59,Bachelor’s degree,Office worker,Divorced,">46,000,000 VND",Arab,2,5,2,2,5,5,1,4,5,3,1,5,3,4,3,6.0,5.0,4.0,3.0,5.0,4.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2300,Arab__jais-adaptive_7b__row02300,3.0,4.0,3.3333333333333335,3.0,3.3333333333333335,5.5,3.5,4.5,4.0
415,promotion,Male,30–39,Postgraduate degree,Other,Married,"26,000,000–35,000,000 VND",Arab,3,3,4,5,3,4,5,5,1,5,1,3,4,1,2,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2301,Arab__jais-adaptive_7b__row02301,3.3333333333333335,4.0,3.6666666666666665,3.0,2.3333333333333335,3.5,3.5,4.5,3.0
416,promotion,Female,>60,High school,Other,Married,"16,000,000–25,000,000 VND",Arab,4,1,4,2,5,4,2,3,5,5,2,3,3,4,2,7.0,7.0,6.0,7.0,7.0,7.0,7.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2302,Arab__jais-adaptive_7b__row02302,3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.0,7.0,7.0,6.75,7.0
417,promotion,Female,50–59,High school,Managerial employee,Single,"26,000,000–35,000,000 VND",Arab,5,1,4,3,1,4,3,5,1,3,2,2,2,1,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2303,Arab__jais-adaptive_7b__row02303,3.3333333333333335,2.6666666666666665,3.0,2.3333333333333335,2.3333333333333335,7.0,7.0,7.0,7.0
418,promotion,Male,20–29,Bachelor’s degree,Other,Living with parents,"<15,000,000 VND",Arab,1,4,3,1,4,3,4,4,1,5,4,4,1,4,4,4.0,5.0,6.0,7.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2304,Arab__jais-adaptive_7b__row02304,2.6666666666666665,2.6666666666666665,3.0,4.333333333333333,3.0,4.5,1.5,5.5,2.0
419,promotion,Female,<20,High school,Other,Married,"<15,000,000 VND",Arab,4,3,4,3,4,4,5,4,3,5,2,3,3,2,3,5.0,6.0,7.0,6.0,4.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2305,Arab__jais-adaptive_7b__row02305,3.6666666666666665,3.6666666666666665,4.0,3.3333333333333335,2.6666666666666665,5.5,2.5,6.0,3.0
420,promotion,Male,<20,Postgraduate degree,Other,Single,">46,000,000 VND",Arab,3,1,3,2,5,2,3,3,1,5,1,1,5,4,3,5.0,3.0,7.0,4.0,6.0,4.0,5.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2306,Arab__jais-adaptive_7b__row02306,2.3333333333333335,3.0,2.3333333333333335,2.3333333333333335,4.0,4.0,4.5,4.75,5.0
421,promotion,Female,20–29,High school,Managerial employee,Divorced,"<15,000,000 VND",Arab,1,3,5,5,5,5,5,4,5,3,2,5,4,1,2,,,,,,,,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2307,Arab__jais-adaptive_7b__row02307,3.0,5.0,4.666666666666667,3.3333333333333335,2.3333333333333335,,,,
422,promotion,Male,50–59,High school,Student,Divorced,"16,000,000–25,000,000 VND",Arab,5,2,2,1,2,5,5,4,5,3,1,1,2,1,5,7.0,6.0,6.0,5.0,6.0,5.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2308,Arab__jais-adaptive_7b__row02308,3.0,2.6666666666666665,4.666666666666667,1.6666666666666667,2.6666666666666665,6.5,4.5,6.0,5.0
423,promotion,Male,30–39,High school,Civil servant,Divorced,">46,000,000 VND",Arab,1,4,2,2,5,2,3,2,2,1,5,1,4,3,1,3.0,4.0,6.0,7.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2309,Arab__jais-adaptive_7b__row02309,2.3333333333333335,3.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,3.5,3.5,5.0,3.0
424,promotion,Male,30–39,Postgraduate degree,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Arab,2,1,1,3,4,3,2,1,1,2,3,1,3,4,5,3.0,4.0,5.0,7.0,1.0,2.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2310,Arab__jais-adaptive_7b__row02310,1.3333333333333333,3.3333333333333335,1.3333333333333333,2.0,4.0,3.5,2.5,4.75,2.0
425,promotion,Female,>60,Bachelor’s degree,Blue-collar worker,Living with parents,"<15,000,000 VND",Arab,5,3,3,2,5,5,1,2,4,4,4,2,3,3,1,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2311,Arab__jais-adaptive_7b__row02311,3.6666666666666665,4.0,2.3333333333333335,3.3333333333333335,2.3333333333333335,3.5,3.5,4.5,3.0
426,promotion,Female,20–29,Bachelor’s degree,Student,Single,">46,000,000 VND",Arab,4,3,2,2,4,3,4,5,4,3,1,1,3,1,4,5.0,4.0,3.0,2.0,2.0,1.5,,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2312,Arab__jais-adaptive_7b__row02312,3.0,3.0,4.333333333333333,1.6666666666666667,2.6666666666666665,4.5,1.5,3.5,1.75
427,promotion,Male,<20,Bachelor’s degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Arab,3,5,4,5,1,2,5,5,4,2,2,2,2,5,1,7.0,6.0,7.0,4.0,6.0,5.0,5.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2313,Arab__jais-adaptive_7b__row02313,4.0,2.6666666666666665,4.666666666666667,2.0,2.6666666666666665,6.5,5.0,6.0,5.333333333333333
428,promotion,Female,30–39,High school,Civil servant,Living with parents,"26,000,000–35,000,000 VND",Arab,4,4,3,2,3,1,2,5,1,5,4,2,3,2,4,7.0,6.0,5.0,4.0,6.0,5.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2314,Arab__jais-adaptive_7b__row02314,3.6666666666666665,2.0,2.6666666666666665,3.6666666666666665,3.0,6.5,4.5,5.5,5.0
429,promotion,Male,50–59,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",Arab,1,1,4,1,5,1,3,3,5,3,3,1,1,4,4,7.0,6.5,6.0,6.0,7.0,6.0,5.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2315,Arab__jais-adaptive_7b__row02315,2.0,2.3333333333333335,3.6666666666666665,2.3333333333333335,3.0,6.75,5.5,6.375,6.0
430,promotion,Male,>60,Bachelor’s degree,Office worker,Divorced,"36,000,000–45,000,000 VND",Arab,2,3,1,1,1,5,1,3,3,2,1,1,2,4,2,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2316,Arab__jais-adaptive_7b__row02316,2.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,2.6666666666666665,3.5,3.5,4.5,3.0
431,promotion,Male,50–59,High school,Civil servant,Divorced,"36,000,000–45,000,000 VND",Arab,3,2,4,2,3,1,4,3,2,5,2,3,1,3,5,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2317,Arab__jais-adaptive_7b__row02317,3.0,2.0,3.0,3.3333333333333335,3.0,3.5,3.5,4.5,3.0
432,promotion,Female,>60,Postgraduate degree,Other,Living with parents,">46,000,000 VND",Arab,4,1,2,3,5,1,4,5,5,2,2,5,4,2,2,3.0,4.0,5.0,6.0,3.0,2.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2318,Arab__jais-adaptive_7b__row02318,2.3333333333333335,3.0,4.666666666666667,3.0,2.6666666666666665,3.5,2.5,4.5,2.6666666666666665
433,promotion,Male,<20,High school,Blue-collar worker,Married,"26,000,000–35,000,000 VND",Arab,2,5,3,4,3,3,3,2,1,5,1,5,2,3,4,3.0,4.0,5.0,7.0,2.0,3.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2319,Arab__jais-adaptive_7b__row02319,3.3333333333333335,3.3333333333333335,2.0,3.6666666666666665,3.0,3.5,3.0,4.75,2.6666666666666665
434,promotion,Male,20–29,High school,Other,Single,"26,000,000–35,000,000 VND",Arab,1,5,3,1,3,2,3,1,2,1,2,5,5,3,3,7.0,6.0,5.0,4.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2320,Arab__jais-adaptive_7b__row02320,3.0,2.0,2.0,2.6666666666666665,3.6666666666666665,6.5,1.5,5.5,2.0
435,promotion,Male,>60,Postgraduate degree,Blue-collar worker,Divorced,"<15,000,000 VND",Arab,2,5,1,3,5,1,4,3,3,1,3,5,5,4,3,5.0,4.0,3.0,2.0,2.0,1.0,,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2321,Arab__jais-adaptive_7b__row02321,2.6666666666666665,3.0,3.3333333333333335,3.0,4.0,4.5,1.0,3.5,1.5
436,promotion,Female,40–49,High school,Other,Married,"16,000,000–25,000,000 VND",Arab,5,4,1,1,2,2,4,1,1,5,2,5,4,1,1,5.0,4.0,6.0,7.0,3.0,2.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2322,Arab__jais-adaptive_7b__row02322,3.3333333333333335,1.6666666666666667,2.0,4.0,2.0,4.5,2.5,5.5,2.6666666666666665
437,promotion,Male,<20,Postgraduate degree,Other,Married,">46,000,000 VND",Arab,5,3,4,2,1,5,4,4,2,2,5,5,2,5,3,4.0,6.0,7.0,5.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2323,Arab__jais-adaptive_7b__row02323,4.0,2.6666666666666665,3.3333333333333335,4.0,3.3333333333333335,5.0,3.5,5.5,3.0
438,promotion,Male,30–39,Postgraduate degree,Student,Divorced,">46,000,000 VND",Arab,5,3,5,2,3,4,5,1,5,2,1,4,3,4,5,5.0,4.0,3.5,2.0,1.5,,,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2324,Arab__jais-adaptive_7b__row02324,4.333333333333333,3.0,3.6666666666666665,2.3333333333333335,4.0,4.5,,3.625,1.5
439,promotion,Female,50–59,Bachelor’s degree,Student,Married,"36,000,000–45,000,000 VND",Arab,5,5,1,3,1,3,5,3,1,3,2,3,2,1,2,4.0,5.0,6.0,7.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2325,Arab__jais-adaptive_7b__row02325,3.6666666666666665,2.3333333333333335,3.0,2.6666666666666665,1.6666666666666667,4.5,1.5,5.5,2.0
440,promotion,Female,50–59,Bachelor’s degree,Blue-collar worker,Divorced,"<15,000,000 VND",Arab,4,1,5,3,5,1,2,1,1,3,1,4,5,3,3,7.0,5.0,6.0,4.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2326,Arab__jais-adaptive_7b__row02326,3.3333333333333335,3.0,1.3333333333333333,2.6666666666666665,3.6666666666666665,6.0,1.5,5.5,2.0
441,promotion,Male,20–29,High school,Civil servant,Divorced,"16,000,000–25,000,000 VND",Arab,4,5,5,3,1,3,2,3,2,2,3,4,4,4,2,7.0,6.0,7.0,7.0,7.0,6.0,7.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2327,Arab__jais-adaptive_7b__row02327,4.666666666666667,2.3333333333333335,2.3333333333333335,3.0,3.3333333333333335,6.5,6.5,6.75,6.666666666666667
442,promotion,Male,20–29,Bachelor’s degree,Student,Single,"16,000,000–25,000,000 VND",Arab,2,4,3,1,2,4,5,1,5,1,1,3,1,1,1,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2328,Arab__jais-adaptive_7b__row02328,3.0,2.3333333333333335,3.6666666666666665,1.6666666666666667,1.0,3.5,3.5,4.5,3.0
443,promotion,Female,30–39,Bachelor’s degree,Managerial employee,Single,"36,000,000–45,000,000 VND",Arab,4,5,1,3,2,2,4,2,2,2,5,2,1,1,2,7.0,6.0,5.0,4.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2329,Arab__jais-adaptive_7b__row02329,3.3333333333333335,2.3333333333333335,2.6666666666666665,3.0,1.3333333333333333,6.5,1.5,5.5,2.0
444,promotion,Male,>60,Postgraduate degree,Civil servant,Married,"36,000,000–45,000,000 VND",Arab,4,1,2,3,5,1,3,4,1,2,4,2,2,3,1,7.0,6.0,5.0,4.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2330,Arab__jais-adaptive_7b__row02330,2.3333333333333335,3.0,2.6666666666666665,2.6666666666666665,2.0,6.5,1.5,5.5,2.0
445,promotion,Male,30–39,High school,Blue-collar worker,Single,"36,000,000–45,000,000 VND",Arab,4,1,4,2,2,3,1,5,2,4,5,2,3,5,5,4.0,5.0,6.0,7.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2331,Arab__jais-adaptive_7b__row02331,3.0,2.3333333333333335,2.6666666666666665,3.6666666666666665,4.333333333333333,4.5,1.5,5.5,2.0
446,promotion,Female,30–39,Postgraduate degree,Office worker,Single,"36,000,000–45,000,000 VND",Arab,1,1,5,3,5,4,2,4,3,2,1,5,5,3,4,7.0,6.0,6.0,6.0,5.0,4.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2332,Arab__jais-adaptive_7b__row02332,2.3333333333333335,4.0,3.0,2.6666666666666665,4.0,6.5,3.5,6.25,4.0
447,promotion,Male,40–49,Postgraduate degree,Student,Divorced,"36,000,000–45,000,000 VND",Arab,5,2,4,5,1,3,5,1,3,4,4,1,2,5,4,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2333,Arab__jais-adaptive_7b__row02333,3.6666666666666665,3.0,3.0,3.0,3.6666666666666665,3.5,3.5,4.5,3.0
448,promotion,Male,40–49,High school,Office worker,Single,"36,000,000–45,000,000 VND",Arab,4,5,4,3,2,1,3,5,1,4,5,4,1,3,5,4.0,6.0,5.0,3.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2334,Arab__jais-adaptive_7b__row02334,4.333333333333333,2.0,3.0,4.333333333333333,3.0,5.0,3.5,4.5,3.0
449,promotion,Female,>60,High school,Student,Divorced,"<15,000,000 VND",Arab,1,5,5,2,4,3,2,3,4,4,3,1,1,4,5,6.0,7.0,5.0,4.0,5.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2335,Arab__jais-adaptive_7b__row02335,3.6666666666666665,3.0,3.0,2.6666666666666665,3.3333333333333335,6.5,2.5,5.5,3.3333333333333335
450,promotion,Male,<20,High school,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Arab,5,4,3,4,3,2,2,4,4,5,5,2,5,5,3,7.0,6.0,5.0,4.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2336,Arab__jais-adaptive_7b__row02336,4.0,3.0,3.3333333333333335,4.0,4.333333333333333,6.5,1.5,5.5,2.0
452,promotion,Male,>60,High school,Office worker,Living with parents,"26,000,000–35,000,000 VND",Arab,3,4,4,5,1,3,1,2,2,4,4,3,1,4,2,7.0,6.0,5.0,4.0,4.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2337,Arab__jais-adaptive_7b__row02337,3.6666666666666665,3.0,1.6666666666666667,3.6666666666666665,2.3333333333333335,6.5,2.5,5.5,3.0
453,promotion,Male,>60,Postgraduate degree,Civil servant,Divorced,">46,000,000 VND",Arab,5,3,3,4,4,4,3,2,5,2,3,5,5,2,3,7.0,6.0,5.0,4.0,4.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2338,Arab__jais-adaptive_7b__row02338,3.6666666666666665,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,6.5,2.5,5.5,3.0
454,promotion,Female,>60,High school,Civil servant,Divorced,"36,000,000–45,000,000 VND",Arab,2,3,3,1,4,1,3,1,2,2,1,1,3,4,2,3.0,5.0,4.0,7.0,2.0,3.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2339,Arab__jais-adaptive_7b__row02339,2.6666666666666665,2.0,2.0,1.3333333333333333,3.0,4.0,3.0,4.75,2.6666666666666665
455,promotion,Female,50–59,Bachelor’s degree,Office worker,Living with parents,"<15,000,000 VND",Arab,2,1,4,5,5,5,1,3,5,3,1,4,4,1,1,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2340,Arab__jais-adaptive_7b__row02340,2.3333333333333335,5.0,3.0,2.6666666666666665,2.0,3.5,3.5,4.5,3.0
456,promotion,Female,50–59,Bachelor’s degree,Blue-collar worker,Living with parents,"<15,000,000 VND",Arab,4,1,1,4,1,3,1,4,2,4,2,3,1,4,4,3.0,4.0,6.0,7.0,5.0,4.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2341,Arab__jais-adaptive_7b__row02341,2.0,2.6666666666666665,2.3333333333333335,3.0,3.0,3.5,4.0,5.0,4.333333333333333
457,promotion,Female,50–59,High school,Student,Living with parents,"26,000,000–35,000,000 VND",Arab,1,1,1,4,3,2,3,1,4,5,5,1,5,3,3,5.0,5.0,6.0,7.0,3.0,4.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2342,Arab__jais-adaptive_7b__row02342,1.0,3.0,2.6666666666666665,3.6666666666666665,3.6666666666666665,5.0,4.0,5.75,3.6666666666666665
458,promotion,Female,20–29,Postgraduate degree,Student,Living with parents,"16,000,000–25,000,000 VND",Arab,3,1,4,2,1,5,3,5,3,1,2,4,1,5,5,6.0,5.0,7.0,6.0,4.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2343,Arab__jais-adaptive_7b__row02343,2.6666666666666665,2.6666666666666665,3.6666666666666665,2.3333333333333335,3.6666666666666665,5.5,2.5,6.0,3.0
460,promotion,Male,>60,High school,Blue-collar worker,Married,"36,000,000–45,000,000 VND",Arab,1,1,5,2,5,4,2,4,4,2,1,3,2,2,3,7.0,7.0,6.0,5.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2344,Arab__jais-adaptive_7b__row02344,2.3333333333333335,3.6666666666666665,3.3333333333333335,2.0,2.3333333333333335,7.0,1.5,6.25,2.0
461,promotion,Male,30–39,Postgraduate degree,Managerial employee,Living with parents,"16,000,000–25,000,000 VND",Arab,3,3,1,3,2,1,1,5,4,1,3,3,2,4,1,7.0,6.0,4.0,3.0,5.0,4.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2345,Arab__jais-adaptive_7b__row02345,2.3333333333333335,2.0,3.3333333333333335,2.3333333333333335,2.3333333333333335,6.5,3.5,5.0,4.0
462,promotion,Female,<20,Bachelor’s degree,Other,Single,"<15,000,000 VND",Arab,4,2,5,3,1,2,3,3,5,2,4,1,3,1,4,3.0,4.0,5.0,6.0,2.0,3.0,4.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2346,Arab__jais-adaptive_7b__row02346,3.6666666666666665,2.0,3.6666666666666665,2.3333333333333335,2.6666666666666665,3.5,3.5,4.5,3.0
463,promotion,Male,<20,Postgraduate degree,Other,Married,"36,000,000–45,000,000 VND",Arab,3,2,4,1,4,5,2,4,3,2,3,2,3,5,2,7.0,6.0,5.0,4.0,4.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2347,Arab__jais-adaptive_7b__row02347,3.0,3.3333333333333335,3.0,2.3333333333333335,3.3333333333333335,6.5,2.5,5.5,3.0
464,promotion,Male,20–29,High school,Civil servant,Divorced,"26,000,000–35,000,000 VND",Arab,5,2,1,2,2,4,4,3,5,5,5,1,5,1,2,7.0,5.0,6.0,6.0,4.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2348,Arab__jais-adaptive_7b__row02348,2.6666666666666665,2.6666666666666665,4.0,3.6666666666666665,2.6666666666666665,6.0,2.5,6.0,3.0
465,promotion,Male,30–39,Postgraduate degree,Office worker,Divorced,"26,000,000–35,000,000 VND",Arab,1,2,1,5,5,3,3,2,2,1,2,5,4,5,2,5.0,4.0,6.0,7.0,3.0,2.0,1.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2349,Arab__jais-adaptive_7b__row02349,1.3333333333333333,4.333333333333333,2.3333333333333335,2.6666666666666665,3.6666666666666665,4.5,1.5,5.5,2.0
466,promotion,Male,30–39,High school,Other,Single,"36,000,000–45,000,000 VND",Arab,5,3,2,1,4,3,2,5,1,2,4,5,2,2,2,7.0,5.0,6.0,4.0,5.0,4.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2350,Arab__jais-adaptive_7b__row02350,3.3333333333333335,2.6666666666666665,2.6666666666666665,3.6666666666666665,2.0,6.0,3.5,5.5,4.0
467,promotion,Female,<20,Bachelor’s degree,Student,Living with parents,"<15,000,000 VND",Arab,5,1,2,5,3,5,4,5,4,2,4,4,2,5,2,7.0,5.0,6.0,3.0,4.0,2.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2351,Arab__jais-adaptive_7b__row02351,2.6666666666666665,4.333333333333333,4.333333333333333,3.3333333333333335,3.0,6.0,2.5,5.25,3.0
468,promotion,Male,50–59,Postgraduate degree,Other,Single,"26,000,000–35,000,000 VND",Arab,2,5,4,3,5,4,3,4,1,2,4,3,1,1,2,3.0,5.0,6.0,4.0,2.0,3.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2352,Arab__jais-adaptive_7b__row02352,3.6666666666666665,4.0,2.6666666666666665,3.0,1.3333333333333333,4.0,3.0,4.5,2.6666666666666665
469,promotion,Male,20–29,Bachelor’s degree,Managerial employee,Divorced,"16,000,000–25,000,000 VND",Arab,3,2,4,4,2,4,2,4,4,5,5,1,3,2,5,3.0,4.0,6.0,5.0,2.0,3.0,2.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2353,Arab__jais-adaptive_7b__row02353,3.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.5,2.5,4.5,2.3333333333333335
470,promotion,Female,20–29,Bachelor’s degree,Other,Divorced,"<15,000,000 VND",Arab,1,1,3,5,2,5,4,2,4,1,3,2,2,5,3,5.0,4.0,5.0,3.0,2.0,2.0,3.0,Arab__jais-adaptive_7b,jwnder_jais-adaptive_7b_promotion.csv,2354,Arab__jais-adaptive_7b__row02354,1.6666666666666667,4.0,3.3333333333333335,2.0,3.3333333333333335,4.5,2.5,4.25,2.3333333333333335
